GEO_ID,ZCTA%5,NAME,Total,B25140_001M,Total Owned Units with a Mortgage,B25140_002M,Total Owned Units with a Mortgage (30-49%),B25140_003M,Total Owned Units with a Mortgage (50%+),B25140_004M,Total Owned Units with a Mortgage (Not Calculated),B25140_005M,Total Owned Units without a Mortgage,B25140_006M,Total Owned Units without a Mortgage (30-49%),B25140_007M,Total Owned Units without a Mortgage (50%+),B25140_008M,Total Owned Units without a Mortgage (Not Calculated),B25140_009M,Total Rented,B25140_010M,Total Rented (30-49%),B25140_011M,Total Rented (50%+),B25140_012M,Total Rented (Not Calculated),B25140_013M
860Z200US62231,62231,ZCTA5 62231,2737,193,1201,202,167,84,64,50,0,17,1058,182,90,59,56,47,0,17,478,124,158,103,32,36,65,41
860Z200US62232,62232,ZCTA5 62232,2818,377,1486,360,233,99,81,54,0,17,637,176,110,82,60,68,0,17,695,220,203,88,90,58,13,22
860Z200US62233,62233,ZCTA5 62233,2544,231,949,183,78,58,36,29,7,12,1018,143,42,26,22,25,16,21,577,135,130,72,69,53,72,55
860Z200US62234,62234,ZCTA5 62234,14028,492,5766,451,1173,282,498,220,11,20,4052,437,491,234,334,222,75,52,4210,433,1861,370,870,234,252,162
860Z200US62236,62236,ZCTA5 62236,5505,268,2967,326,386,187,87,77,8,14,1712,225,177,72,75,48,22,26,826,189,394,165,173,95,48,34
860Z200US62237,62237,ZCTA5 62237,1051,120,426,97,110,56,69,52,0,12,555,94,85,65,83,64,5,5,70,37,26,23,2,3,11,12
860Z200US62238,62238,ZCTA5 62238,206,50,74,29,13,10,6,8,0,12,90,31,10,11,6,8,0,12,42,26,13,12,4,7,21,21
860Z200US62239,62239,ZCTA5 62239,1761,205,485,137,58,54,14,21,0,12,585,159,79,93,0,12,0,12,691,219,275,169,103,77,7,12
860Z200US62240,62240,ZCTA5 62240,601,149,253,98,32,29,24,25,0,12,223,121,49,46,43,43,1,3,125,100,1,3,1,3,60,77
860Z200US62241,62241,ZCTA5 62241,366,84,88,35,9,11,2,4,0,12,249,81,7,7,2,3,0,12,29,17,7,7,0,12,1,4
860Z200US62242,62242,ZCTA5 62242,766,141,270,83,43,24,17,14,5,8,369,113,25,25,11,14,0,12,127,75,29,23,10,14,37,51
860Z200US62243,62243,ZCTA5 62243,2401,320,1236,164,251,114,100,63,0,17,784,257,306,248,76,60,0,17,381,128,215,108,94,80,53,47
860Z200US62244,62244,ZCTA5 62244,430,95,225,72,12,13,0,12,0,12,122,60,21,26,6,9,0,12,83,54,36,40,9,10,14,18
860Z200US62245,62245,ZCTA5 62245,733,106,299,53,36,18,19,14,2,4,352,94,16,9,3,4,5,7,82,27,17,14,7,7,2,3
860Z200US62246,62246,ZCTA5 62246,3621,218,1351,237,264,128,61,58,0,17,1094,231,54,41,23,33,3,9,1176,262,418,137,286,118,213,154
860Z200US62248,62248,ZCTA5 62248,227,57,116,46,8,8,3,4,0,12,53,23,1,3,0,12,0,12,58,37,2,4,0,12,1,3
860Z200US62249,62249,ZCTA5 62249,7052,324,3640,333,560,191,170,109,0,19,2027,279,282,131,137,96,28,32,1385,326,460,191,162,73,40,43
860Z200US62250,62250,ZCTA5 62250,207,60,71,43,1,3,1,3,0,12,118,41,5,7,4,6,2,3,18,9,5,5,1,2,7,7
860Z200US62253,62253,ZCTA5 62253,328,75,139,73,22,15,17,14,0,12,122,37,18,15,5,6,0,12,67,42,19,16,7,12,7,9
860Z200US62254,62254,ZCTA5 62254,2374,235,1018,252,171,115,32,32,0,17,622,146,53,34,32,25,0,17,734,279,210,113,39,35,25,32
860Z200US62255,62255,ZCTA5 62255,487,137,126,44,26,25,2,3,0,12,292,121,56,61,54,61,1,4,69,30,30,20,19,15,8,12
860Z200US62256,62256,ZCTA5 62256,12,10,5,6,1,3,0,12,0,12,4,5,0,12,0,12,0,12,3,6,0,12,0,12,0,12
860Z200US62257,62257,ZCTA5 62257,870,152,357,110,49,28,17,16,0,12,305,91,59,44,13,14,6,9,208,77,80,62,17,23,54,37
860Z200US62258,62258,ZCTA5 62258,3617,231,1662,240,335,123,102,54,0,19,883,195,141,74,70,43,0,19,1072,228,451,157,154,84,83,61
860Z200US62260,62260,ZCTA5 62260,2800,217,1542,245,337,156,111,97,15,24,864,179,83,59,18,28,0,17,394,179,153,100,93,94,14,24
860Z200US62261,62261,ZCTA5 62261,31,30,0,12,0,12,0,12,0,12,31,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62262,62262,ZCTA5 62262,771,129,297,81,54,31,30,28,4,6,353,100,19,15,19,15,40,55,121,62,28,17,14,12,13,12
860Z200US62263,62263,ZCTA5 62263,2103,113,873,130,209,82,52,38,0,12,746,120,56,37,22,20,0,12,484,111,106,47,35,30,18,21
860Z200US62264,62264,ZCTA5 62264,1303,191,610,125,120,64,67,50,0,12,402,88,77,43,21,30,0,12,291,120,204,110,30,42,38,43
860Z200US62265,62265,ZCTA5 62265,1773,166,631,175,173,90,53,54,0,12,511,124,46,37,20,24,0,12,631,181,320,182,176,128,0,12
860Z200US62266,62266,ZCTA5 62266,29,32,0,12,0,12,0,12,0,12,29,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62268,62268,ZCTA5 62268,392,68,144,50,29,19,10,8,0,12,190,49,12,7,3,4,0,12,58,37,28,33,0,12,14,15
860Z200US62269,62269,ZCTA5 62269,13872,520,7478,533,1372,296,466,175,11,18,2519,299,227,142,115,108,0,26,3875,439,1580,330,951,285,181,121
860Z200US62271,62271,ZCTA5 62271,754,93,270,66,49,24,25,16,0,12,341,67,36,22,8,8,0,12,143,47,41,28,17,15,27,18
860Z200US62272,62272,ZCTA5 62272,695,121,185,71,37,27,10,9,0,12,270,75,13,17,13,17,0,12,240,84,37,25,24,22,63,54
860Z200US62273,62273,ZCTA5 62273,129,53,44,45,7,10,1,5,0,12,44,19,5,6,2,3,2,3,41,24,16,13,10,11,18,20
860Z200US62274,62274,ZCTA5 62274,2745,230,1261,188,150,79,54,53,0,17,1030,193,107,68,87,59,0,17,454,179,217,135,70,66,135,104
860Z200US62275,62275,ZCTA5 62275,1071,146,530,109,128,55,48,30,1,3,334,80,37,30,10,13,5,6,207,73,20,23,11,12,53,37
860Z200US62277,62277,ZCTA5 62277,378,78,175,50,40,21,8,8,0,12,139,47,0,12,0,12,2,3,64,34,12,13,10,12,4,5
860Z200US62278,62278,ZCTA5 62278,2591,198,1141,143,118,64,43,29,0,17,954,146,74,51,34,40,0,17,496,161,157,68,79,52,10,13
860Z200US62279,62279,ZCTA5 62279,26,23,21,22,0,12,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62280,62280,ZCTA5 62280,171,55,75,40,13,13,13,13,0,12,52,32,0,12,0,12,0,12,44,38,0,12,0,12,1,2
860Z200US62281,62281,ZCTA5 62281,1066,147,719,131,131,76,13,16,0,12,249,91,29,26,25,25,0,12,98,42,65,39,24,24,3,5
860Z200US62282,62282,ZCTA5 62282,272,70,136,57,6,8,2,4,0,12,95,31,8,8,5,6,0,12,41,31,14,21,14,21,0,12
860Z200US62284,62284,ZCTA5 62284,263,69,93,46,7,6,1,3,0,12,138,59,36,34,5,8,21,23,32,30,0,12,0,12,18,23
860Z200US62285,62285,ZCTA5 62285,1665,183,996,155,123,71,50,45,0,12,501,126,73,74,55,67,0,12,168,108,168,108,83,80,0,12
860Z200US62286,62286,ZCTA5 62286,2321,195,887,152,175,85,36,47,11,17,706,152,61,37,39,28,0,17,728,194,403,157,96,93,25,19
860Z200US62288,62288,ZCTA5 62288,1160,179,401,91,29,16,15,13,4,7,504,125,34,46,34,46,0,12,255,90,67,43,52,41,54,38
860Z200US62289,62289,ZCTA5 62289,185,65,76,32,10,10,7,9,0,12,75,46,22,29,2,4,0,12,34,24,20,20,14,16,3,4
860Z200US62292,62292,ZCTA5 62292,318,69,70,31,20,16,4,6,0,12,125,36,20,14,5,5,4,6,123,46,49,29,22,23,26,22
860Z200US62293,62293,ZCTA5 62293,1853,185,829,151,112,61,48,44,0,12,687,135,33,25,0,12,30,48,337,102,120,63,73,50,42,33
860Z200US62294,62294,ZCTA5 62294,5736,312,3007,312,519,196,130,78,0,19,1323,231,81,55,31,31,8,12,1406,307,430,165,175,113,36,34
860Z200US62295,62295,ZCTA5 62295,515,95,280,72,49,23,17,14,2,4,124,44,9,10,0,12,0,12,111,45,31,24,10,13,7,8
860Z200US62297,62297,ZCTA5 62297,155,69,29,21,6,9,0,12,0,12,100,64,0,12,0,12,0,12,26,23,20,20,0,12,0,12
860Z200US62298,62298,ZCTA5 62298,7124,283,3535,282,627,161,234,130,0,19,2468,312,276,140,65,48,20,31,1121,198,463,163,144,88,35,32
860Z200US62301,62301,ZCTA5 62301,13855,482,5145,428,969,203,404,153,14,13,3212,295,379,140,263,129,92,66,5498,474,2191,324,1157,256,365,123
860Z200US62305,62305,ZCTA5 62305,7933,458,3272,314,339,111,87,52,39,38,3404,438,233,128,128,114,71,96,1257,321,421,213,155,102,107,88
860Z200US62311,62311,ZCTA5 62311,403,91,155,66,11,8,5,5,8,15,167,56,11,11,7,11,9,12,81,53,24,34,24,34,14,16
860Z200US62312,62312,ZCTA5 62312,634,108,226,58,49,25,23,18,0,12,240,64,14,12,9,10,5,8,168,48,60,33,31,19,43,31
860Z200US62313,62313,ZCTA5 62313,158,58,57,31,1,2,0,12,0,12,80,46,7,8,0,12,0,12,21,21,0,12,0,12,6,8
860Z200US62314,62314,ZCTA5 62314,213,54,55,29,6,7,1,2,0,12,99,51,8,7,5,8,0,12,59,38,1,2,1,2,4,6
860Z200US62316,62316,ZCTA5 62316,309,76,145,43,15,10,2,3,0,12,108,48,6,6,4,4,2,3,56,41,11,9,1,2,1,3
860Z200US62319,62319,ZCTA5 62319,90,41,12,13,0,12,0,12,0,12,74,38,17,18,12,16,0,12,4,5,0,12,0,12,4,5
860Z200US62320,62320,ZCTA5 62320,885,129,395,103,83,50,62,48,0,12,308,92,6,6,3,5,6,5,182,52,45,28,20,17,10,10
860Z200US62321,62321,ZCTA5 62321,1597,120,644,115,61,42,61,42,0,12,577,116,30,31,16,26,11,13,376,91,78,40,24,23,34,24
860Z200US62323,62323,ZCTA5 62323,111,37,58,29,12,12,0,12,0,12,40,22,5,7,5,7,0,12,13,12,5,7,5,7,5,7
860Z200US62324,62324,ZCTA5 62324,511,105,197,86,11,7,4,5,4,6,204,54,13,11,5,7,0,12,110,61,9,11,9,11,8,7
860Z200US62325,62325,ZCTA5 62325,210,48,104,37,3,4,3,4,0,12,69,32,19,22,16,20,0,12,37,28,0,12,0,12,4,7
860Z200US62326,62326,ZCTA5 62326,965,141,422,84,103,57,10,12,0,12,342,83,70,57,26,30,9,14,201,118,69,63,40,53,37,30
860Z200US62330,62330,ZCTA5 62330,715,90,251,66,46,23,33,20,0,12,359,72,48,32,12,10,18,18,105,46,25,25,4,5,28,27
860Z200US62334,62334,ZCTA5 62334,87,33,23,16,6,7,6,7,0,12,48,24,8,13,8,13,6,10,16,17,6,9,5,9,1,3
860Z200US62336,62336,ZCTA5 62336,47,21,19,12,2,4,0,12,0,12,25,14,3,4,0,12,0,12,3,4,0,12,0,12,0,12
860Z200US62338,62338,ZCTA5 62338,475,94,307,68,38,33,26,26,0,12,147,57,10,16,0,12,0,12,21,28,0,12,0,12,0,12
860Z200US62339,62339,ZCTA5 62339,438,94,145,51,42,21,18,16,0,12,207,67,19,30,17,29,0,12,86,45,25,30,18,28,21,26
860Z200US62340,62340,ZCTA5 62340,700,89,180,46,70,41,66,41,0,12,275,59,11,10,11,10,14,16,245,83,81,40,74,41,81,63
860Z200US62341,62341,ZCTA5 62341,1450,114,469,89,43,31,24,27,0,12,644,125,71,51,15,18,0,12,337,112,178,95,56,38,0,12
860Z200US62343,62343,ZCTA5 62343,318,75,103,31,20,16,2,4,0,12,162,67,13,13,2,4,11,15,53,30,7,11,0,12,16,17
860Z200US62344,62344,ZCTA5 62344,30,23,0,12,0,12,0,12,0,12,22,20,0,12,0,12,0,12,8,12,0,12,0,12,8,12
860Z200US62345,62345,ZCTA5 62345,119,41,30,22,5,8,5,8,0,12,62,29,1,2,0,12,0,12,27,17,12,12,12,12,8,8
860Z200US62346,62346,ZCTA5 62346,64,30,29,21,0,12,0,12,0,12,32,20,0,12,0,12,2,3,3,5,0,12,0,12,3,5
860Z200US62347,62347,ZCTA5 62347,782,118,367,103,60,53,1,5,0,12,348,101,11,12,9,11,0,12,67,42,24,25,24,25,20,29
860Z200US62348,62348,ZCTA5 62348,79,30,22,18,2,3,0,12,0,12,40,20,5,7,5,7,0,12,17,17,0,12,0,12,1,3
860Z200US62349,62349,ZCTA5 62349,299,64,110,36,3,3,0,12,0,12,131,53,2,7,1,4,0,12,58,28,5,8,5,8,14,16
860Z200US62351,62351,ZCTA5 62351,767,104,435,78,43,24,7,7,0,12,241,74,32,24,15,17,4,6,91,37,36,27,19,19,8,7
860Z200US62352,62352,ZCTA5 62352,75,28,44,21,2,3,0,12,0,12,18,15,2,4,0,12,0,12,13,10,6,9,0,12,5,5
860Z200US62353,62353,ZCTA5 62353,1415,111,495,95,116,50,66,44,0,17,452,92,16,14,0,17,0,17,468,95,158,66,17,21,20,16
860Z200US62354,62354,ZCTA5 62354,532,66,177,54,58,35,26,23,0,12,279,57,27,23,16,19,0,12,76,39,40,29,20,21,15,14
860Z200US62355,62355,ZCTA5 62355,255,43,112,33,46,21,27,16,0,12,121,38,14,14,12,12,4,6,22,16,1,4,1,4,9,8
860Z200US62356,62356,ZCTA5 62356,194,57,75,34,21,19,2,3,0,12,75,39,15,13,5,6,1,3,44,25,20,16,7,8,8,11
860Z200US62357,62357,ZCTA5 62357,71,24,13,11,1,2,0,12,0,12,22,12,2,4,2,4,0,12,36,23,26,20,12,13,10,13
860Z200US62358,62358,ZCTA5 62358,189,59,68,29,4,7,0,12,0,12,111,48,34,29,34,29,0,12,10,10,0,12,0,12,0,12
860Z200US62359,62359,ZCTA5 62359,24,24,16,20,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62360,62360,ZCTA5 62360,665,137,220,77,22,18,17,17,0,12,373,111,14,12,2,3,2,4,72,39,15,13,5,6,22,23
860Z200US62361,62361,ZCTA5 62361,120,38,54,35,14,21,14,21,0,12,57,22,2,5,2,5,0,12,9,12,1,3,1,3,8,11
860Z200US62362,62362,ZCTA5 62362,148,37,40,19,10,8,8,7,0,12,78,28,18,16,13,15,1,4,30,16,4,6,1,3,12,11
860Z200US62363,62363,ZCTA5 62363,2393,171,1025,136,183,68,51,30,0,17,916,175,128,80,46,44,10,16,452,118,147,62,109,53,22,18
860Z200US62365,62365,ZCTA5 62365,195,64,67,31,15,17,0,12,0,12,119,51,18,24,16,24,0,12,9,8,5,8,2,4,2,3
860Z200US62366,62366,ZCTA5 62366,456,62,233,46,59,23,26,15,2,3,140,41,4,5,4,5,0,12,83,35,26,17,12,12,24,23
860Z200US62367,62367,ZCTA5 62367,630,163,287,149,12,11,8,11,0,12,247,49,32,18,12,11,5,6,96,51,24,16,2,3,54,51
860Z200US62370,62370,ZCTA5 62370,118,35,45,24,6,9,0,12,0,12,58,30,19,25,0,12,0,12,15,13,0,12,0,12,8,11
860Z200US62373,62373,ZCTA5 62373,107,40,23,18,12,14,7,11,0,12,80,36,0,12,0,12,0,12,4,7,0,12,0,12,4,7
860Z200US62374,62374,ZCTA5 62374,133,50,72,47,5,5,1,2,0,12,38,21,2,3,2,3,0,12,23,17,0,12,0,12,0,12
860Z200US62375,62375,ZCTA5 62375,232,84,94,58,3,6,2,5,0,12,129,77,23,30,0,12,2,3,9,10,4,7,4,7,4,7
860Z200US62376,62376,ZCTA5 62376,524,92,225,81,39,26,12,17,0,12,217,85,70,65,62,65,0,12,82,34,43,26,20,14,6,6
860Z200US62378,62378,ZCTA5 62378,366,84,213,76,40,41,34,40,0,12,97,39,10,12,8,10,3,4,56,43,3,5,0,12,12,22
860Z200US62379,62379,ZCTA5 62379,816,105,263,55,36,18,18,13,0,12,403,94,38,21,25,18,0,12,150,49,38,25,33,24,25,16
860Z200US62380,62380,ZCTA5 62380,165,45,28,16,0,12,0,12,1,4,111,46,6,5,4,4,0,12,26,18,0,12,0,12,15,16
860Z200US62401,62401,ZCTA5 62401,7943,316,3294,282,552,154,143,67,7,11,2647,252,263,104,110,65,0,19,2002,284,512,144,173,76,114,71
860Z200US62410,62410,ZCTA5 62410,449,81,178,51,19,14,9,9,3,5,250,61,19,15,10,14,0,12,21,17,7,7,6,7,10,12
860Z200US62411,62411,ZCTA5 62411,1753,166,732,148,138,58,80,55,0,12,720,134,119,60,70,53,0,12,301,98,101,57,55,38,19,21
860Z200US62413,62413,ZCTA5 62413,172,82,77,85,9,10,0,12,0,12,95,48,17,21,6,9,0,12,0,12,0,12,0,12,0,12
860Z200US62414,62414,ZCTA5 62414,684,105,226,59,74,37,21,16,0,12,268,87,70,62,11,10,0,12,190,64,41,22,14,14,53,41
860Z200US62417,62417,ZCTA5 62417,979,131,418,94,85,44,24,24,0,12,332,89,19,21,4,6,23,27,229,86,66,39,23,22,17,18
860Z200US62418,62418,ZCTA5 62418,705,97,212,61,65,46,7,7,0,12,349,69,36,27,23,17,0,12,144,47,48,21,19,16,24,15
860Z200US62419,62419,ZCTA5 62419,111,45,33,26,1,4,0,12,0,12,65,31,0,12,0,12,0,12,13,14,0,12,0,12,7,11
860Z200US62420,62420,ZCTA5 62420,1884,180,910,172,153,83,104,72,0,12,664,116,154,64,67,42,0,12,310,100,134,60,68,41,5,8
860Z200US62421,62421,ZCTA5 62421,191,56,40,25,4,5,1,2,0,12,132,53,6,10,5,9,0,12,19,13,3,5,3,5,2,4
860Z200US62422,62422,ZCTA5 62422,406,89,103,49,27,17,11,10,0,12,192,64,18,16,10,9,5,9,111,55,42,30,20,19,35,29
860Z200US62423,62423,ZCTA5 62423,248,104,141,77,22,32,22,32,0,12,83,69,0,12,0,12,45,46,24,22,15,24,0,12,0,12
860Z200US62424,62424,ZCTA5 62424,848,116,415,97,91,50,26,14,0,12,273,67,19,14,10,11,6,9,160,61,59,46,14,13,22,21
860Z200US62425,62425,ZCTA5 62425,264,92,104,58,9,16,0,12,0,12,160,76,19,14,5,8,0,12,0,12,0,12,0,12,0,12
860Z200US62426,62426,ZCTA5 62426,400,93,182,78,50,43,6,10,0,12,155,54,16,14,4,4,0,12,63,34,14,14,12,13,11,9
860Z200US62427,62427,ZCTA5 62427,734,115,252,85,41,26,23,16,0,12,432,104,49,42,3,4,9,13,50,30,0,12,0,12,19,18
860Z200US62428,62428,ZCTA5 62428,1175,160,488,124,57,32,12,19,2,3,525,102,48,37,21,25,0,12,162,68,34,23,18,13,45,44
860Z200US62431,62431,ZCTA5 62431,332,86,118,38,20,14,4,5,0,12,187,74,25,17,8,8,0,12,27,17,0,12,0,12,17,13
860Z200US62432,62432,ZCTA5 62432,232,93,146,90,8,10,0,12,0,12,81,34,17,16,5,6,7,13,5,7,0,12,0,12,0,12
860Z200US62433,62433,ZCTA5 62433,468,78,243,67,8,7,6,6,2,3,116,45,9,12,9,12,0,12,109,37,31,26,30,25,38,30
860Z200US62434,62434,ZCTA5 62434,153,55,20,19,0,12,0,12,0,12,123,53,58,42,58,42,9,13,10,16,0,12,0,12,10,16
860Z200US62436,62436,ZCTA5 62436,311,85,87,42,15,14,6,8,0,12,209,71,51,66,41,60,11,17,15,18,6,9,0,12,0,12
860Z200US62438,62438,ZCTA5 62438,97,55,0,12,0,12,0,12,0,12,86,52,0,12,0,12,0,12,11,16,0,12,0,12,11,16
860Z200US62439,62439,ZCTA5 62439,2962,252,813,159,140,68,64,45,0,17,1211,222,117,58,52,43,15,20,938,207,294,112,40,25,108,71
860Z200US62440,62440,ZCTA5 62440,498,102,257,112,50,37,12,17,0,12,215,105,90,86,15,24,7,10,26,16,4,5,2,3,0,12
860Z200US62441,62441,ZCTA5 62441,2999,220,1293,217,226,108,76,60,0,17,1092,176,49,36,27,27,38,45,614,142,262,110,78,52,24,26
860Z200US62442,62442,ZCTA5 62442,1086,137,445,86,55,33,11,14,3,7,440,103,29,26,2,4,0,12,201,75,96,55,57,41,19,24
860Z200US62443,62443,ZCTA5 62443,684,117,308,91,25,18,15,15,0,12,323,101,115,95,36,37,1,2,53,25,14,14,11,13,21,18
860Z200US62444,62444,ZCTA5 62444,196,75,50,31,7,8,4,7,0,12,146,73,28,30,25,30,0,12,0,12,0,12,0,12,0,12
860Z200US62445,62445,ZCTA5 62445,391,88,148,50,25,23,14,19,0,12,217,82,30,24,17,18,0,12,26,18,5,8,5,8,0,12
860Z200US62446,62446,ZCTA5 62446,124,32,36,24,1,2,1,2,0,12,80,29,17,17,8,12,0,12,8,10,5,9,0,12,0,12
860Z200US62447,62447,ZCTA5 62447,1249,159,493,116,46,39,3,5,34,45,553,136,49,34,49,34,0,12,203,67,82,46,43,33,3,5
860Z200US62448,62448,ZCTA5 62448,2311,147,750,135,119,72,64,62,0,17,1075,142,124,80,81,63,0,17,486,140,129,64,53,41,84,62
860Z200US62449,62449,ZCTA5 62449,1289,152,451,95,130,62,53,37,3,5,530,120,102,70,74,67,10,10,308,96,62,27,14,11,80,38
860Z200US62450,62450,ZCTA5 62450,5061,269,1655,207,209,87,60,45,2,9,1847,208,151,72,63,42,4,8,1559,229,457,124,203,77,373,156
860Z200US62451,62451,ZCTA5 62451,837,91,336,63,61,25,26,19,2,3,351,74,26,20,10,12,24,32,150,48,33,24,21,23,21,14
860Z200US62452,62452,ZCTA5 62452,142,54,67,33,9,14,9,14,0,12,69,42,4,6,0,12,0,12,6,7,0,12,0,12,3,5
860Z200US62454,62454,ZCTA5 62454,3943,225,1828,227,237,107,144,90,19,30,1317,192,158,76,73,67,0,19,798,210,189,86,84,48,107,70
860Z200US62458,62458,ZCTA5 62458,826,101,302,76,66,34,16,13,5,5,408,91,129,68,43,29,6,6,116,45,23,25,11,16,39,22
860Z200US62459,62459,ZCTA5 62459,93,26,46,22,7,7,2,3,0,12,38,15,2,4,2,4,2,4,9,7,1,2,0,12,2,3
860Z200US62460,62460,ZCTA5 62460,364,77,111,53,40,44,39,44,0,12,183,54,22,19,5,8,4,6,70,40,17,20,15,19,23,15
860Z200US62461,62461,ZCTA5 62461,296,66,108,44,20,17,0,12,0,12,162,47,0,12,0,12,0,12,26,20,16,18,0,12,3,4
860Z200US62462,62462,ZCTA5 62462,403,115,168,79,17,15,5,9,0,12,188,74,6,7,5,7,2,3,47,39,2,3,0,12,1,3
860Z200US62463,62463,ZCTA5 62463,486,91,167,43,35,20,0,12,0,12,248,70,14,12,4,7,2,4,71,27,20,15,15,13,5,6
860Z200US62464,62464,ZCTA5 62464,85,76,21,14,0,12,0,12,0,12,19,10,0,12,0,12,0,12,45,77,0,12,0,12,0,12
860Z200US62465,62465,ZCTA5 62465,331,67,136,39,35,20,8,8,0,12,162,50,40,26,5,7,0,12,33,34,2,3,0,12,8,9
860Z200US62466,62466,ZCTA5 62466,1094,183,408,103,34,22,16,17,22,35,580,151,58,45,53,44,0,12,106,51,23,19,9,11,36,34
860Z200US62467,62467,ZCTA5 62467,1491,154,579,100,47,30,26,23,0,12,658,121,75,45,11,17,0,12,254,103,87,70,8,6,15,14
860Z200US62468,62468,ZCTA5 62468,947,109,329,70,50,32,7,10,0,12,417,78,57,34,17,21,0,12,201,81,36,27,26,26,61,51
860Z200US62469,62469,ZCTA5 62469,116,62,35,28,0,12,0,12,0,12,29,30,10,15,10,15,0,12,52,52,0,12,0,12,10,15
860Z200US62471,62471,ZCTA5 62471,3636,226,1296,202,222,109,60,53,0,19,1416,222,138,63,36,26,157,113,924,170,295,101,160,74,170,81
860Z200US62473,62473,ZCTA5 62473,482,86,165,48,40,28,31,25,8,10,221,60,27,19,20,20,2,3,96,48,10,12,8,12,17,17
860Z200US62474,62474,ZCTA5 62474,314,88,85,32,10,12,0,12,0,12,212,75,10,12,2,3,3,6,17,10,2,4,0,12,8,8
860Z200US62475,62475,ZCTA5 62475,85,49,47,42,0,12,0,12,0,12,38,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62476,62476,ZCTA5 62476,563,82,207,79,18,16,3,4,6,9,289,42,29,22,15,14,9,11,67,31,6,8,0,12,26,23
860Z200US62477,62477,ZCTA5 62477,313,95,64,51,0,12,0,12,0,12,190,79,56,66,0,12,0,12,59,67,59,67,45,63,0,12
860Z200US62478,62478,ZCTA5 62478,120,45,80,41,14,18,6,9,0,12,24,18,0,12,0,12,0,12,16,25,16,25,0,12,0,12
860Z200US62479,62479,ZCTA5 62479,310,82,108,55,45,39,27,32,0,12,120,53,15,18,2,4,3,4,82,51,0,12,0,12,32,31
860Z200US62480,62480,ZCTA5 62480,261,82,90,53,16,17,7,13,0,12,137,49,9,12,2,3,0,12,34,45,2,3,1,2,32,45
860Z200US62481,62481,ZCTA5 62481,128,65,44,33,2,3,0,12,1,2,60,48,0,12,0,12,5,8,24,36,0,12,0,12,24,36
860Z200US62501,62501,ZCTA5 62501,934,133,368,121,49,26,5,6,0,12,506,120,43,38,24,21,0,12,60,39,0,12,0,12,5,5
860Z200US62510,62510,ZCTA5 62510,746,174,219,57,19,16,1,2,0,12,204,54,21,15,13,14,0,12,323,150,30,21,27,20,128,125
860Z200US62512,62512,ZCTA5 62512,193,66,79,46,17,16,0,12,0,12,64,30,17,21,4,6,0,12,50,41,25,32,0,12,0,12
860Z200US62513,62513,ZCTA5 62513,619,99,322,86,29,22,10,10,5,6,209,47,16,14,7,7,0,12,88,36,22,19,0,12,29,23
860Z200US62514,62514,ZCTA5 62514,163,84,48,29,0,12,0,12,0,12,61,33,0,12,0,12,0,12,54,75,0,12,0,12,0,12
860Z200US62515,62515,ZCTA5 62515,429,101,163,49,31,21,14,15,0,12,169,65,47,59,3,4,0,12,97,56,24,15,11,10,30,45
860Z200US62517,62517,ZCTA5 62517,76,25,44,22,3,3,0,12,0,12,8,5,3,3,0,12,0,12,24,16,13,11,0,12,4,5
860Z200US62518,62518,ZCTA5 62518,140,66,72,58,44,52,0,12,0,12,60,46,0,12,0,12,22,34,8,11,0,12,0,12,8,11
860Z200US62519,62519,ZCTA5 62519,26,30,26,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62520,62520,ZCTA5 62520,594,83,280,67,39,23,26,19,7,11,260,72,18,16,16,16,0,12,54,29,12,12,10,12,3,4
860Z200US62521,62521,ZCTA5 62521,14003,449,5293,379,1116,244,457,158,22,22,5098,367,452,126,185,83,37,31,3612,390,1239,260,611,156,546,158
860Z200US62522,62522,ZCTA5 62522,6002,430,1915,208,433,100,217,69,25,30,1995,234,211,96,142,87,2,4,2092,360,908,218,381,159,405,138
860Z200US62523,62523,ZCTA5 62523,288,79,28,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,260,86,78,58,10,13,0,12
860Z200US62526,62526,ZCTA5 62526,14183,552,4259,408,1025,260,284,123,16,24,4019,355,239,83,121,60,168,98,5905,515,1822,330,1034,236,884,267
860Z200US62530,62530,ZCTA5 62530,642,101,298,91,55,57,34,54,3,5,223,56,20,18,11,14,0,12,121,54,33,24,12,16,50,42
860Z200US62531,62531,ZCTA5 62531,697,122,307,72,18,14,14,13,0,12,237,71,25,21,3,4,0,12,153,73,53,28,24,19,9,11
860Z200US62532,62532,ZCTA5 62532,23,16,15,16,7,9,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62533,62533,ZCTA5 62533,402,92,183,71,16,11,4,5,6,11,134,43,5,5,3,5,7,12,85,38,33,28,20,25,4,5
